SendID,SubscriberKey,EventDate,IsUnique
207,L881,2023-06-05 19:17:00+0000,1
207,L846,2023-02-27 23:50:00+0000,1
207,L1072,2023-12-29 18:37:00+0000,1
207,L133,2023-07-11 23:07:00+0000,1
207,L348,2023-08-16 13:54:00+0000,1
207,L3848,2023-06-07 05:36:00+0000,1
207,L131,2023-01-23 11:05:00+0000,1
207,L1322,2023-04-23 18:23:00+0000,1
207,L1891,2023-03-04 07:55:00+0000,1
207,L3791,2023-08-19 18:23:00+0000,1
207,L1584,2023-08-18 01:10:00+0000,1
207,L1407,2023-02-10 14:38:00+0000,1
207,L532,2023-04-25 01:17:00+0000,1
207,L4000,2023-09-22 16:46:00+0000,1
207,L289,2023-01-11 10:39:00+0000,1
207,L539,2023-03-10 00:01:00+0000,1
207,L2463,2023-10-31 04:05:00+0000,1
207,L238,2023-01-04 07:14:00+0000,1
207,L2538,2023-11-19 14:25:00+0000,1
207,L2878,2023-09-11 19:20:00+0000,1
207,L2286,2023-08-03 05:06:00+0000,1
207,L1757,2023-04-01 18:24:00+0000,1
208,L3738,2023-09-11 13:36:00+0000,1
208,L2254,2024-01-27 21:03:00+0000,1
208,L237,2023-12-21 03:34:00+0000,1
208,L1588,2023-12-19 15:39:00+0000,1
208,L1343,2023-11-12 14:39:00+0000,1
208,L2266,2023-08-13 00:29:00+0000,1
208,L2916,2023-05-11 21:35:00+0000,1
208,L1645,2023-12-20 04:59:00+0000,1
208,L1654,2024-01-07 16:31:00+0000,1
208,L2867,2023-02-10 02:58:00+0000,1
208,L3258,2023-08-05 14:38:00+0000,1
208,L1185,2023-08-16 18:11:00+0000,1
208,L1394,2023-03-19 02:35:00+0000,1
208,L1237,2023-08-25 13:05:00+0000,1
208,L3803,2023-06-18 18:11:00+0000,1
208,L1565,2023-08-21 10:49:00+0000,1
208,L149,2023-11-27 10:10:00+0000,1
208,L685,2023-11-23 02:01:00+0000,1
208,L168,2023-08-24 16:11:00+0000,1
208,L1649,2023-01-09 16:31:00+0000,1
208,L51,2023-03-07 02:56:00+0000,1
208,L3768,2023-12-10 23:09:00+0000,1
208,L3947,2023-11-22 18:57:00+0000,1
208,L2047,2023-08-05 05:19:00+0000,1
208,L3948,2023-02-27 13:19:00+0000,1
208,L1841,2023-07-28 01:09:00+0000,1
208,L2645,2023-01-30 01:47:00+0000,1
208,L140,2023-05-25 11:38:00+0000,1
209,L242,2023-12-12 14:11:00+0000,1
209,L207,2023-09-10 23:14:00+0000,1
209,L679,2023-03-16 13:44:00+0000,1
209,L2045,2023-10-08 05:31:00+0000,1
209,L3387,2023-07-11 19:21:00+0000,1
209,L2858,2023-03-01 21:00:00+0000,1
209,L2412,2023-08-30 08:57:00+0000,1
209,L1518,2023-08-19 08:47:00+0000,1
209,L979,2023-12-27 19:54:00+0000,1
209,L3698,2024-01-20 00:45:00+0000,1
209,L1548,2024-01-26 17:25:00+0000,1
209,L1632,2023-07-12 11:12:00+0000,1
209,L755,2023-04-16 19:32:00+0000,1
209,L2892,2023-07-02 08:09:00+0000,1
209,L2525,2023-09-26 06:18:00+0000,1
209,L629,2023-08-11 12:09:00+0000,1
209,L3979,2023-10-31 03:24:00+0000,1
209,L2235,2023-06-08 13:32:00+0000,1
209,L2968,2023-10-16 01:51:00+0000,1
209,L852,2023-03-29 17:15:00+0000,1
209,L2012,2024-01-16 11:59:00+0000,1
210,L1549,2023-12-12 21:33:00+0000,1
210,L889,2023-04-12 22:11:00+0000,1
210,L943,2023-12-21 12:16:00+0000,1
210,L3996,2023-03-20 04:10:00+0000,1
210,L1701,2023-06-29 09:40:00+0000,1
210,L1584,2023-12-29 18:11:00+0000,1
210,L1018,2023-11-19 10:30:00+0000,1
210,L230,2023-12-27 06:20:00+0000,1
210,L3596,2023-10-25 08:46:00+0000,1
210,L2800,2023-04-06 08:28:00+0000,1
210,L2050,2024-01-27 06:57:00+0000,1
210,L1147,2023-12-30 05:49:00+0000,1
210,L1080,2023-01-24 20:04:00+0000,1
210,L3495,2023-11-11 12:48:00+0000,1
210,L2690,2024-01-30 13:27:00+0000,1
210,L2523,2023-05-05 03:31:00+0000,1
210,L26,2023-12-16 00:51:00+0000,1
210,L2463,2023-01-18 15:58:00+0000,1
210,L2691,2024-01-27 15:32:00+0000,1
210,L1846,2023-08-21 09:57:00+0000,1
210,L3384,2023-12-08 06:00:00+0000,1
210,L2180,2023-02-01 01:50:00+0000,1
210,L1219,2023-09-20 08:49:00+0000,1
210,L557,2023-06-26 19:46:00+0000,1
211,L1057,2023-11-26 17:40:00+0000,1
211,L3327,2024-02-03 11:37:00+0000,1
211,L2448,2023-07-27 11:18:00+0000,1
211,L1618,2023-05-28 15:01:00+0000,1
211,L1114,2023-01-22 11:39:00+0000,1
211,L2565,2023-10-18 03:53:00+0000,1
211,L3252,2024-01-18 21:43:00+0000,1
211,L1025,2023-02-13 14:34:00+0000,1
211,L3340,2023-01-02 22:55:00+0000,1
211,L1162,2023-06-29 11:28:00+0000,1
212,L3963,2023-09-22 12:21:00+0000,1
212,L2016,2023-02-15 04:07:00+0000,1
212,L3134,2023-06-28 09:00:00+0000,1
212,L2994,2023-11-27 21:08:00+0000,1
212,L2903,2023-04-19 08:23:00+0000,1
212,L2250,2023-04-23 05:51:00+0000,1
212,L2711,2023-08-01 16:45:00+0000,1
212,L108,2023-03-15 15:34:00+0000,1
212,L1662,2023-07-21 16:46:00+0000,1
212,L266,2024-01-26 00:39:00+0000,1
212,L93,2023-03-26 10:29:00+0000,1
212,L3284,2023-09-07 04:27:00+0000,1
212,L2601,2023-09-03 05:35:00+0000,1
212,L1960,2024-01-08 07:05:00+0000,1
213,L3032,2024-01-11 20:04:00+0000,1
213,L1605,2023-09-14 13:58:00+0000,1
213,L3164,2023-05-01 10:16:00+0000,1
213,L3443,2023-09-23 18:23:00+0000,1
213,L350,2023-08-04 02:17:00+0000,1
213,L2824,2023-07-20 16:08:00+0000,1
213,L1640,2023-12-14 01:15:00+0000,1
213,L1178,2023-04-12 01:04:00+0000,1
213,L97,2023-12-04 17:03:00+0000,1
213,L1035,2023-03-24 19:11:00+0000,1
213,L110,2023-09-30 20:58:00+0000,1
213,L1999,2023-02-14 06:10:00+0000,1
213,L1883,2023-01-09 22:48:00+0000,1
213,L353,2024-01-02 03:25:00+0000,1
213,L2345,2023-10-03 17:48:00+0000,1
213,L3402,2023-03-14 10:08:00+0000,1
213,L2751,2023-04-11 19:44:00+0000,1
213,L306,2023-08-16 08:59:00+0000,1
213,L1225,2023-08-30 10:11:00+0000,1
213,L1763,2023-02-01 09:36:00+0000,1
213,L1146,2023-07-27 17:07:00+0000,1
213,L776,2023-09-30 01:28:00+0000,1
213,L2172,2023-09-24 14:45:00+0000,1
213,L1781,2023-07-17 21:08:00+0000,1
213,L3078,2023-05-04 01:23:00+0000,1
213,L3868,2023-07-30 09:04:00+0000,1
213,L2395,2023-07-27 20:43:00+0000,1
213,L3729,2023-09-22 05:48:00+0000,1
213,L1265,2023-12-20 15:09:00+0000,1
213,L2816,2023-03-23 20:27:00+0000,1
213,L1347,2023-12-04 22:49:00+0000,1
213,L740,2023-08-17 07:47:00+0000,1
213,L3592,2023-04-02 04:26:00+0000,1
213,L3053,2023-08-16 05:42:00+0000,1
213,L1066,2023-09-12 12:23:00+0000,1
214,L2210,2023-03-01 20:09:00+0000,1
214,L3803,2023-08-29 08:37:00+0000,1
214,L3397,2023-01-04 20:21:00+0000,1
214,L196,2023-08-07 23:00:00+0000,1
214,L565,2023-12-23 04:13:00+0000,1
214,L693,2023-01-29 17:32:00+0000,1
214,L1113,2023-03-15 14:56:00+0000,1
214,L3383,2023-12-07 05:37:00+0000,1
214,L348,2023-09-13 00:34:00+0000,1
214,L563,2023-05-28 10:59:00+0000,1
214,L76,2023-12-18 22:03:00+0000,1
214,L2382,2023-01-17 14:56:00+0000,1
214,L2005,2023-08-31 22:20:00+0000,1
215,L2801,2023-09-27 02:12:00+0000,1
215,L3765,2023-11-29 23:25:00+0000,1
215,L1713,2023-07-11 18:44:00+0000,1
215,L2137,2023-02-28 20:59:00+0000,1
215,L2649,2023-04-07 07:29:00+0000,1
215,L1819,2023-11-25 14:05:00+0000,1
215,L2936,2023-07-16 14:43:00+0000,1
215,L2975,2023-08-18 20:00:00+0000,1
215,L167,2024-01-08 19:16:00+0000,1
215,L694,2023-06-16 03:14:00+0000,1
215,L3496,2023-07-20 13:34:00+0000,1
215,L3067,2023-03-17 09:50:00+0000,1
215,L2367,2023-10-02 17:57:00+0000,1
215,L3997,2023-05-21 09:00:00+0000,1
215,L2306,2023-09-28 12:34:00+0000,1
215,L7,2023-09-18 10:01:00+0000,1
216,L2173,2023-01-02 07:30:00+0000,1
216,L2667,2023-02-17 19:25:00+0000,1
216,L3899,2023-01-14 23:57:00+0000,1
216,L860,2023-08-14 00:13:00+0000,1
216,L2831,2023-09-07 21:16:00+0000,1
216,L2998,2023-12-09 09:23:00+0000,1
216,L3879,2023-05-17 19:43:00+0000,1
216,L1423,2023-01-12 15:13:00+0000,1
216,L2562,2023-10-17 14:02:00+0000,1
216,L348,2023-09-09 01:13:00+0000,1
216,L3524,2023-01-16 00:00:00+0000,1
216,L3211,2023-08-10 09:04:00+0000,1
216,L1059,2023-07-14 15:18:00+0000,1
216,L3197,2023-04-08 06:24:00+0000,1
216,L3713,2023-12-03 14:54:00+0000,1
216,L1264,2023-08-27 02:39:00+0000,1
217,L163,2023-09-18 17:47:00+0000,1
217,L1414,2023-07-21 11:58:00+0000,1
217,L1541,2023-07-17 06:16:00+0000,1
217,L3613,2023-02-11 09:45:00+0000,1
217,L3213,2023-08-06 20:40:00+0000,1
217,L3564,2023-06-01 14:35:00+0000,1
217,L43,2023-08-15 20:03:00+0000,1
217,L2903,2023-04-09 11:37:00+0000,1
217,L615,2023-04-14 08:46:00+0000,1
217,L309,2023-08-28 14:17:00+0000,1
217,L3008,2023-04-29 19:15:00+0000,1
218,L2355,2023-10-11 17:10:00+0000,1
218,L3281,2024-01-03 11:39:00+0000,1
218,L3923,2023-09-10 04:30:00+0000,1
218,L2735,2023-08-18 04:42:00+0000,1
218,L1905,2023-10-12 04:52:00+0000,1
218,L200,2023-05-23 14:50:00+0000,1
218,L2039,2023-07-07 06:56:00+0000,1
218,L757,2023-07-27 12:59:00+0000,1
218,L3573,2023-03-25 05:02:00+0000,1
218,L2178,2023-12-04 21:02:00+0000,1
218,L2884,2023-02-15 18:18:00+0000,1
218,L2781,2023-07-19 02:27:00+0000,1
218,L3064,2024-01-18 00:57:00+0000,1
218,L2584,2023-10-26 07:19:00+0000,1
218,L1617,2023-11-29 17:39:00+0000,1
218,L2822,2023-01-22 15:15:00+0000,1
218,L3495,2023-06-28 18:35:00+0000,1
218,L1141,2024-01-11 01:27:00+0000,1
218,L2229,2023-04-11 19:30:00+0000,1
218,L45,2024-01-03 17:15:00+0000,1
218,L3140,2023-11-28 12:29:00+0000,1
218,L2252,2023-04-24 03:10:00+0000,1
218,L527,2023-09-05 16:47:00+0000,1
218,L3179,2023-04-24 22:51:00+0000,1
218,L3116,2023-03-05 17:55:00+0000,1
218,L3949,2023-06-14 01:01:00+0000,1
218,L2488,2023-11-14 07:47:00+0000,1
218,L3480,2023-09-19 04:09:00+0000,1
218,L2512,2024-01-14 18:11:00+0000,1
218,L1762,2023-08-02 02:28:00+0000,1
218,L574,2023-12-03 19:52:00+0000,1
218,L2511,2023-06-04 03:30:00+0000,1
219,L1972,2023-10-02 22:39:00+0000,1
219,L1942,2023-10-01 02:08:00+0000,1
219,L2368,2023-05-30 18:42:00+0000,1
219,L432,2023-12-31 09:09:00+0000,1
219,L448,2023-07-09 03:30:00+0000,1
219,L630,2023-11-17 14:02:00+0000,1
219,L1662,2023-03-20 16:47:00+0000,1
219,L1380,2023-11-02 12:16:00+0000,1
219,L3077,2023-11-06 15:12:00+0000,1
219,L1446,2023-08-31 13:13:00+0000,1
219,L2971,2023-07-29 12:35:00+0000,1
219,L581,2023-08-04 22:01:00+0000,1
219,L2566,2023-09-04 22:34:00+0000,1
219,L840,2023-01-04 06:51:00+0000,1
219,L1183,2023-01-09 03:57:00+0000,1
219,L466,2023-05-03 10:58:00+0000,1
219,L498,2023-11-29 06:01:00+0000,1
219,L3270,2023-05-31 23:03:00+0000,1
219,L3807,2023-12-02 11:18:00+0000,1
219,L612,2023-02-15 03:25:00+0000,1
219,L3361,2023-12-27 00:16:00+0000,1
219,L2466,2023-07-03 02:21:00+0000,1
219,L3919,2023-10-15 14:45:00+0000,1
219,L3880,2023-02-26 06:51:00+0000,1
219,L2030,2023-07-03 10:41:00+0000,1
219,L537,2023-11-27 20:10:00+0000,1
220,L1102,2023-02-06 21:38:00+0000,1
220,L19,2023-11-21 11:31:00+0000,1
220,L2371,2023-02-02 22:02:00+0000,1
220,L2553,2023-01-26 06:41:00+0000,1
220,L3906,2023-04-21 20:37:00+0000,1
220,L86,2023-06-01 21:37:00+0000,1
220,L1132,2024-01-28 01:12:00+0000,1
220,L135,2023-11-20 02:35:00+0000,1
220,L3347,2023-10-26 20:34:00+0000,1
220,L607,2023-09-26 03:29:00+0000,1
220,L3976,2023-02-20 16:00:00+0000,1
220,L953,2023-02-07 02:58:00+0000,1
220,L712,2024-01-04 04:21:00+0000,1
220,L1570,2023-07-23 22:36:00+0000,1
220,L1728,2023-12-14 22:32:00+0000,1
220,L3172,2023-01-19 08:50:00+0000,1
220,L3318,2023-12-29 18:21:00+0000,1
220,L2269,2023-05-07 06:47:00+0000,1
220,L441,2023-07-19 14:48:00+0000,1
220,L1427,2023-11-01 05:57:00+0000,1
220,L2972,2023-01-29 03:13:00+0000,1
220,L3535,2023-04-01 21:08:00+0000,1
220,L2108,2023-09-23 09:04:00+0000,1
220,L2127,2023-04-26 03:53:00+0000,1
220,L3969,2023-11-03 10:57:00+0000,1
220,L1919,2023-10-12 22:32:00+0000,1
221,L2481,2023-03-05 23:02:00+0000,1
221,L3054,2023-08-19 15:04:00+0000,1
221,L923,2023-04-05 22:53:00+0000,1
221,L3116,2023-08-20 19:03:00+0000,1
221,L960,2023-05-04 05:26:00+0000,1
221,L3236,2023-07-11 00:28:00+0000,1
221,L2293,2023-12-27 10:48:00+0000,1
221,L2955,2023-06-10 07:05:00+0000,1
221,L289,2024-02-04 03:51:00+0000,1
221,L3846,2023-09-29 06:48:00+0000,1
221,L3921,2023-05-26 06:13:00+0000,1
221,L1955,2023-07-24 06:59:00+0000,1
221,L2214,2023-03-22 16:05:00+0000,1
221,L2980,2023-11-02 13:57:00+0000,1
221,L1184,2023-05-02 11:48:00+0000,1
221,L3441,2023-12-07 02:09:00+0000,1
221,L146,2023-06-21 06:30:00+0000,1
221,L249,2023-12-24 13:12:00+0000,1
221,L3457,2023-02-26 12:30:00+0000,1
221,L230,2023-09-04 17:11:00+0000,1
221,L680,2023-08-04 12:59:00+0000,1
221,L3011,2023-08-05 21:39:00+0000,1
221,L1761,2023-03-23 19:12:00+0000,1
221,L1408,2023-11-17 12:20:00+0000,1
221,L3058,2023-09-20 06:04:00+0000,1
221,L2453,2023-01-21 20:40:00+0000,1
221,L688,2024-01-07 12:15:00+0000,1
221,L3780,2024-01-31 17:18:00+0000,1
221,L2634,2023-05-17 07:01:00+0000,1
221,L2473,2023-11-20 05:49:00+0000,1
222,L3455,2023-02-08 22:44:00+0000,1
222,L3365,2023-11-01 15:39:00+0000,1
222,L1111,2023-06-06 07:13:00+0000,1
222,L3203,2023-11-01 02:51:00+0000,1
222,L531,2023-05-30 23:13:00+0000,1
222,L2566,2023-07-16 14:04:00+0000,1
222,L115,2023-09-28 22:40:00+0000,1
222,L2010,2023-08-12 01:00:00+0000,1
222,L2111,2023-06-06 14:53:00+0000,1
222,L709,2023-06-08 16:08:00+0000,1
222,L917,2023-01-18 17:55:00+0000,1
222,L3391,2023-09-08 20:09:00+0000,1
222,L3558,2023-05-28 03:52:00+0000,1
222,L3963,2023-05-12 21:18:00+0000,1
222,L3968,2023-01-05 14:47:00+0000,1
222,L2453,2023-07-26 22:09:00+0000,1
222,L637,2023-05-31 10:09:00+0000,1
222,L324,2023-10-20 22:43:00+0000,1
222,L1751,2023-10-25 08:17:00+0000,1
222,L2239,2023-05-06 12:04:00+0000,1
223,L1971,2023-10-11 04:57:00+0000,1
223,L524,2023-03-28 06:20:00+0000,1
223,L67,2023-08-28 02:26:00+0000,1
223,L3890,2024-01-09 18:15:00+0000,1
223,L2085,2023-01-05 07:44:00+0000,1
223,L464,2023-01-19 15:10:00+0000,1
223,L1704,2023-01-02 14:15:00+0000,1
223,L2353,2023-05-26 10:57:00+0000,1
223,L294,2023-09-28 04:22:00+0000,1
223,L3949,2023-04-04 00:43:00+0000,1
223,L3961,2023-01-30 06:24:00+0000,1
223,L1003,2023-11-06 06:34:00+0000,1
223,L2813,2023-01-05 14:15:00+0000,1
223,L3905,2023-08-19 01:12:00+0000,1
223,L3674,2023-10-26 01:55:00+0000,1
223,L3816,2023-07-23 04:36:00+0000,1
223,L2743,2024-01-12 13:02:00+0000,1
223,L661,2023-09-16 18:29:00+0000,1
223,L173,2023-09-09 19:33:00+0000,1
223,L3984,2023-12-22 00:04:00+0000,1
223,L3306,2023-03-07 09:43:00+0000,1
223,L2833,2023-03-15 14:30:00+0000,1
223,L3662,2024-02-02 13:02:00+0000,1
223,L350,2023-06-28 04:23:00+0000,1
223,L3370,2023-10-16 08:46:00+0000,1
223,L234,2023-07-07 05:20:00+0000,1
223,L2703,2023-01-01 23:44:00+0000,1
223,L2854,2023-02-13 19:47:00+0000,1
223,L201,2023-08-02 00:30:00+0000,1
224,L1990,2023-10-29 07:14:00+0000,1
224,L3609,2023-12-04 01:22:00+0000,1
224,L1574,2023-07-20 10:32:00+0000,1
224,L3431,2023-07-24 10:14:00+0000,1
224,L561,2023-08-29 17:45:00+0000,1
224,L1063,2023-05-27 01:43:00+0000,1
224,L2809,2023-04-28 05:37:00+0000,1
224,L2568,2023-01-21 21:32:00+0000,1
224,L1997,2023-08-13 01:57:00+0000,1
224,L2796,2023-06-08 10:09:00+0000,1
224,L2110,2024-02-03 05:01:00+0000,1
224,L759,2023-06-27 03:44:00+0000,1
224,L410,2023-02-15 20:33:00+0000,1
224,L2618,2023-07-12 04:39:00+0000,1
224,L832,2023-03-11 19:44:00+0000,1
224,L1854,2023-09-17 12:09:00+0000,1
224,L332,2023-03-08 23:34:00+0000,1
224,L1021,2023-10-25 16:50:00+0000,1
224,L1655,2023-07-15 22:13:00+0000,1
224,L3912,2024-01-08 13:40:00+0000,1
224,L2234,2023-06-05 19:41:00+0000,1
224,L1158,2023-01-06 23:53:00+0000,1
224,L3100,2023-02-02 07:05:00+0000,1
224,L1951,2023-07-28 07:35:00+0000,1
224,L1296,2023-06-16 11:41:00+0000,1
224,L1488,2023-05-11 05:18:00+0000,1
224,L1578,2023-10-03 10:46:00+0000,1
224,L3332,2023-01-05 09:28:00+0000,1
224,L3856,2023-09-19 05:12:00+0000,1
224,L7,2023-01-01 21:23:00+0000,1
224,L1497,2023-06-16 19:21:00+0000,1
225,L1707,2024-01-10 20:03:00+0000,1
225,L412,2023-02-09 20:03:00+0000,1
225,L974,2023-07-03 00:50:00+0000,1
225,L1359,2023-08-23 15:57:00+0000,1
225,L1712,2023-12-01 03:46:00+0000,1
225,L2040,2023-04-01 16:50:00+0000,1
225,L222,2023-05-07 11:57:00+0000,1
225,L1917,2023-03-30 12:27:00+0000,1
225,L1437,2023-04-19 23:19:00+0000,1
225,L2263,2023-11-04 23:59:00+0000,1
225,L3249,2023-04-24 00:19:00+0000,1
225,L3153,2023-12-23 13:15:00+0000,1
225,L1522,2023-05-19 17:43:00+0000,1
225,L1282,2023-10-27 09:20:00+0000,1
225,L66,2024-01-24 20:21:00+0000,1
225,L1934,2023-02-05 15:16:00+0000,1
225,L2192,2023-12-07 00:56:00+0000,1
225,L3755,2023-05-19 02:32:00+0000,1
225,L2287,2023-08-10 06:14:00+0000,1
225,L871,2023-07-09 05:14:00+0000,1
225,L3058,2023-09-07 08:41:00+0000,1
225,L947,2023-01-08 21:17:00+0000,1
226,L2640,2023-11-24 15:34:00+0000,1
226,L3096,2023-12-01 18:10:00+0000,1
226,L926,2023-11-28 11:07:00+0000,1
226,L1836,2023-10-16 18:22:00+0000,1
226,L899,2023-04-09 20:03:00+0000,1
226,L2600,2023-04-09 21:02:00+0000,1
226,L115,2023-07-22 13:20:00+0000,1
226,L2520,2023-11-24 17:33:00+0000,1
226,L860,2023-12-22 22:31:00+0000,1
226,L1426,2023-04-21 14:38:00+0000,1
226,L1790,2023-03-17 19:59:00+0000,1
226,L355,2023-04-12 17:53:00+0000,1
226,L3500,2023-01-31 00:16:00+0000,1
226,L1615,2023-06-17 13:32:00+0000,1
227,L442,2023-04-05 19:11:00+0000,1
227,L2957,2023-07-23 19:02:00+0000,1
227,L2426,2023-01-09 00:06:00+0000,1
227,L765,2023-06-24 03:17:00+0000,1
227,L369,2023-02-26 11:39:00+0000,1
227,L824,2023-04-15 10:19:00+0000,1
227,L2624,2023-12-15 14:35:00+0000,1
227,L1731,2023-01-29 05:44:00+0000,1
227,L919,2023-04-20 06:56:00+0000,1
227,L3963,2023-12-01 19:20:00+0000,1
227,L88,2023-12-25 22:07:00+0000,1
227,L769,2023-12-02 10:12:00+0000,1
227,L978,2023-08-08 13:59:00+0000,1
227,L3413,2023-12-05 23:33:00+0000,1
227,L2032,2023-06-25 14:30:00+0000,1
227,L206,2023-06-13 11:44:00+0000,1
227,L2663,2023-06-04 16:28:00+0000,1
227,L212,2023-03-25 15:53:00+0000,1
227,L2254,2023-06-09 08:12:00+0000,1
227,L956,2023-09-29 03:12:00+0000,1
227,L3706,2023-11-12 17:02:00+0000,1
227,L2167,2023-05-08 12:51:00+0000,1
228,L1889,2023-10-15 19:44:00+0000,1
228,L3843,2023-10-17 00:53:00+0000,1
228,L2421,2023-01-07 04:15:00+0000,1
228,L2969,2024-01-17 22:08:00+0000,1
228,L3663,2023-11-13 22:39:00+0000,1
228,L922,2023-10-03 20:16:00+0000,1
228,L612,2023-05-30 03:13:00+0000,1
228,L3862,2023-09-23 03:55:00+0000,1
228,L2080,2023-01-18 04:27:00+0000,1
228,L3177,2023-03-25 05:42:00+0000,1
228,L1409,2023-05-30 15:27:00+0000,1
228,L2449,2023-04-29 16:37:00+0000,1
228,L3067,2023-05-10 18:32:00+0000,1
228,L101,2023-01-20 03:31:00+0000,1
228,L3394,2023-12-20 05:29:00+0000,1
228,L3618,2023-07-29 18:33:00+0000,1
228,L725,2023-09-11 23:36:00+0000,1
228,L1233,2024-01-29 10:49:00+0000,1
228,L2833,2024-02-01 15:30:00+0000,1
228,L1559,2023-05-22 19:50:00+0000,1
228,L572,2023-03-15 02:46:00+0000,1
228,L3964,2023-05-01 12:33:00+0000,1
228,L2848,2023-10-18 23:31:00+0000,1
228,L2497,2023-04-24 15:05:00+0000,1
228,L1012,2023-06-22 03:22:00+0000,1
228,L2632,2023-08-07 03:45:00+0000,1
228,L1816,2023-09-14 01:07:00+0000,1
228,L2867,2023-10-05 07:21:00+0000,1
228,L42,2023-02-09 16:35:00+0000,1
228,L2422,2023-06-13 15:45:00+0000,1
228,L591,2023-12-02 16:57:00+0000,1
228,L2603,2023-05-14 02:19:00+0000,1
228,L3033,2023-07-24 14:47:00+0000,1
228,L3555,2023-08-31 20:13:00+0000,1
228,L106,2023-05-07 19:42:00+0000,1
228,L1070,2023-03-11 14:23:00+0000,1
228,L979,2023-10-11 03:59:00+0000,1
228,L1189,2023-12-28 21:02:00+0000,1
229,L607,2023-01-17 07:38:00+0000,1
229,L1876,2023-07-25 00:38:00+0000,1
229,L3559,2023-05-02 11:17:00+0000,1
229,L395,2023-12-10 17:50:00+0000,1
229,L3169,2023-04-15 08:29:00+0000,1
229,L3241,2023-03-09 21:50:00+0000,1
229,L1703,2023-01-17 00:35:00+0000,1
229,L1691,2023-01-25 16:43:00+0000,1
229,L501,2023-11-08 01:50:00+0000,1
229,L3693,2023-02-16 21:59:00+0000,1
229,L213,2023-12-04 03:36:00+0000,1
229,L2695,2023-06-20 07:01:00+0000,1
229,L3000,2023-08-22 17:42:00+0000,1
229,L1919,2023-02-22 20:29:00+0000,1
229,L1593,2023-05-10 06:53:00+0000,1
229,L200,2023-07-03 09:19:00+0000,1
229,L1634,2023-12-20 05:07:00+0000,1
229,L2051,2023-12-20 01:07:00+0000,1
229,L700,2023-12-19 09:10:00+0000,1
229,L1157,2023-06-12 10:01:00+0000,1
229,L111,2023-10-26 03:05:00+0000,1
229,L3151,2023-02-25 18:06:00+0000,1
229,L242,2023-01-27 12:59:00+0000,1
229,L128,2023-12-30 04:21:00+0000,1
229,L302,2023-09-09 23:36:00+0000,1
229,L3940,2023-06-07 07:28:00+0000,1
229,L1098,2024-01-22 06:51:00+0000,1
229,L2185,2023-01-13 00:11:00+0000,1
229,L2229,2023-05-28 10:23:00+0000,1
230,L1187,2023-09-06 19:47:00+0000,1
230,L133,2023-08-29 09:37:00+0000,1
230,L2643,2023-02-17 15:09:00+0000,1
230,L1294,2023-08-26 14:53:00+0000,1
230,L3719,2023-03-10 05:32:00+0000,1
230,L3613,2023-05-13 15:41:00+0000,1
230,L1369,2023-03-21 08:22:00+0000,1
230,L1702,2023-06-12 23:02:00+0000,1
230,L660,2023-03-23 23:41:00+0000,1
230,L818,2023-04-28 23:22:00+0000,1
230,L1633,2023-03-14 16:31:00+0000,1
230,L2785,2023-06-09 02:19:00+0000,1
230,L289,2023-05-28 22:53:00+0000,1
230,L3514,2023-06-30 00:12:00+0000,1
230,L3252,2023-05-10 04:54:00+0000,1
230,L1696,2023-12-07 06:49:00+0000,1
231,L3654,2024-01-31 23:05:00+0000,1
231,L3799,2024-01-17 06:50:00+0000,1
231,L725,2023-10-16 09:43:00+0000,1
231,L2437,2023-04-06 23:15:00+0000,1
231,L313,2023-12-15 03:23:00+0000,1
231,L1130,2023-02-22 02:06:00+0000,1
231,L335,2023-03-11 17:54:00+0000,1
231,L2883,2023-07-18 04:29:00+0000,1
231,L3118,2023-03-29 23:46:00+0000,1
231,L3711,2023-05-06 03:06:00+0000,1
231,L1513,2023-08-28 00:23:00+0000,1
231,L791,2023-12-25 23:07:00+0000,1
231,L2481,2023-02-28 16:19:00+0000,1
231,L1251,2023-12-09 19:25:00+0000,1
231,L1973,2023-07-13 07:58:00+0000,1
231,L954,2023-04-04 17:08:00+0000,1
231,L1195,2023-05-27 15:59:00+0000,1
231,L1601,2023-02-12 06:20:00+0000,1
231,L2824,2023-03-30 00:12:00+0000,1
232,L2737,2023-10-08 00:19:00+0000,1
232,L2891,2023-09-06 17:47:00+0000,1
232,L42,2023-06-10 01:19:00+0000,1
232,L1595,2023-09-29 03:09:00+0000,1
232,L2135,2023-03-13 14:44:00+0000,1
232,L3226,2023-10-09 18:58:00+0000,1
232,L3094,2023-12-18 05:26:00+0000,1
232,L1097,2023-08-21 08:33:00+0000,1
232,L1711,2023-10-22 16:09:00+0000,1
232,L2436,2023-10-24 17:10:00+0000,1
232,L2564,2023-06-20 11:50:00+0000,1
232,L2660,2023-12-27 01:17:00+0000,1
232,L1874,2023-02-17 15:08:00+0000,1
232,L1604,2023-03-24 05:52:00+0000,1
232,L2900,2023-03-02 02:08:00+0000,1
232,L2746,2023-07-26 00:49:00+0000,1
232,L2831,2024-01-09 04:15:00+0000,1
232,L1508,2024-01-15 07:00:00+0000,1
232,L2124,2023-05-02 21:24:00+0000,1
232,L2882,2023-10-22 03:27:00+0000,1
232,L2251,2024-01-31 04:49:00+0000,1
233,L534,2023-06-02 14:34:00+0000,1
233,L1199,2023-10-05 18:14:00+0000,1
233,L1742,2023-08-24 19:54:00+0000,1
