id,order_id,product_id,quantity,unit_price
6304,2099,74,1,205.45
6305,2100,211,2,223.36
6306,2101,519,3,417.32
6307,2102,83,2,353.9
6308,2102,569,2,168.23
6309,2102,555,4,46.42
6310,2102,383,4,234.71
6311,2103,324,2,231.39
6312,2103,215,1,110.82
6313,2103,325,2,101.42
6314,2103,213,2,132.56
6315,2104,489,1,445.81
6316,2104,576,4,298.95
6317,2105,323,2,260.95
6318,2105,444,3,295.83
6319,2106,254,3,139.07
6320,2106,552,4,209.64
6321,2107,596,2,126.57
6322,2107,30,2,141.95
6323,2107,127,4,101.02
6324,2107,487,4,477.82
6325,2107,550,2,434.97
6326,2108,502,1,104.12
6327,2108,582,3,206.7
6328,2108,421,4,448.27
6329,2108,204,2,83.84
6330,2108,260,3,194.86
6331,2109,388,2,81.89
6332,2109,404,2,93.75
6333,2109,474,2,185.97
6334,2109,325,3,101.42
6335,2109,333,3,419.05
6336,2110,440,3,336.28
6337,2111,250,4,118.85
6338,2111,82,3,255.3
6339,2111,534,2,321.35
6340,2112,527,1,448.9
6341,2112,317,1,469.28
6342,2112,395,4,123.79
6343,2112,462,4,488.16
6344,2112,306,1,21.35
6345,2113,182,4,119.41
6346,2113,150,4,383.54
6347,2114,344,4,202.38
6348,2114,45,1,224.62
6349,2114,424,3,50.13
6350,2114,50,1,122.25
6351,2114,589,2,384.65
6352,2115,93,2,240.0
6353,2115,282,3,459.28
6354,2115,312,3,469.46
6355,2116,459,3,314.14
6356,2117,205,4,410.89
6357,2117,369,4,246.95
6358,2118,98,3,57.47
6359,2118,576,1,298.95
6360,2118,458,4,283.75
6361,2119,204,3,83.84
6362,2119,215,4,110.82
6363,2119,59,1,164.78
6364,2119,65,4,172.83
6365,2119,319,1,299.1
6366,2120,227,3,459.62
6367,2120,484,4,72.55
6368,2120,81,1,72.15
6369,2120,574,1,482.0
6370,2120,331,2,309.84
6371,2121,344,2,202.38
6372,2121,501,3,70.63
6373,2122,367,3,314.85
6374,2122,285,1,245.42
6375,2123,122,4,108.19
6376,2123,446,3,242.4
6377,2123,220,1,68.37
6378,2124,516,2,479.75
6379,2125,537,3,77.01
6380,2125,452,1,460.22
6381,2125,435,1,487.09
6382,2126,216,2,200.74
6383,2126,220,4,68.37
6384,2126,590,2,233.95
6385,2127,564,1,280.36
6386,2127,545,3,382.64
6387,2128,37,1,213.1
6388,2128,121,3,54.51
6389,2129,153,1,183.67
6390,2129,47,1,239.54
6391,2130,17,3,24.92
6392,2130,412,4,247.17
6393,2130,447,1,197.12
6394,2131,38,4,140.2
6395,2131,32,2,187.46
6396,2131,402,1,164.31
6397,2131,179,1,333.3
6398,2132,128,4,150.63
6399,2133,350,4,37.46
6400,2133,234,3,434.55
6401,2133,60,3,243.79
6402,2134,87,2,431.52
6403,2134,570,2,423.13
6404,2134,136,1,433.87
6405,2134,163,2,294.21
6406,2135,77,1,386.72
6407,2135,133,1,382.03
6408,2135,341,2,223.8
6409,2136,211,4,223.36
6410,2137,412,4,247.17
6411,2137,386,1,367.04
6412,2138,240,3,49.22
6413,2138,250,3,118.85
6414,2139,45,3,224.62
6415,2140,104,4,451.24
6416,2141,403,2,188.36
6417,2141,100,4,210.86
6418,2141,103,3,442.54
6419,2141,379,4,455.56
6420,2142,524,4,347.9
6421,2142,373,2,60.96
6422,2142,229,2,144.68
6423,2142,224,3,493.55
6424,2143,312,1,469.46
6425,2143,391,4,74.77
6426,2143,373,1,60.96
6427,2143,107,4,333.94
6428,2143,415,1,221.05
6429,2144,422,2,53.82
6430,2144,339,2,271.78
6431,2144,585,4,296.54
6432,2145,174,1,84.66
6433,2146,502,3,104.12
6434,2146,481,1,183.57
6435,2146,56,1,160.04
6436,2146,535,3,466.48
6437,2147,570,2,423.13
6438,2147,240,3,49.22
6439,2147,517,3,67.91
6440,2148,547,4,18.81
6441,2149,596,3,126.57
6442,2149,600,4,121.13
6443,2149,437,2,182.12
6444,2150,490,3,166.25
6445,2151,454,3,444.18
6446,2151,32,4,187.46
6447,2151,474,3,185.97
6448,2152,403,2,188.36
6449,2152,186,4,443.62
6450,2152,415,4,221.05
6451,2153,54,1,122.73
6452,2153,592,2,329.63
6453,2153,478,2,55.87
6454,2154,105,1,156.24
6455,2154,464,2,367.98
6456,2154,35,1,471.42
6457,2154,432,3,130.89
6458,2155,409,4,459.13
6459,2155,448,2,60.36
6460,2155,110,4,386.52
6461,2155,309,3,175.28
6462,2156,25,2,345.16
6463,2156,548,1,336.9
6464,2156,122,3,108.19
6465,2156,67,1,415.61
6466,2157,466,1,57.34
6467,2157,343,3,52.11
6468,2157,410,2,470.11
6469,2157,571,4,145.59
6470,2157,162,4,286.19
6471,2158,265,3,324.14
6472,2159,155,3,121.28
6473,2159,107,4,333.94
6474,2159,248,2,442.33
6475,2159,307,1,297.3
6476,2159,236,1,99.83
6477,2160,444,2,295.83
6478,2161,3,1,6.3
6479,2161,117,4,267.67
6480,2161,65,1,172.83
6481,2162,31,2,391.29
6482,2163,51,1,321.3
6483,2164,325,1,101.42
6484,2164,464,1,367.98
6485,2164,305,4,166.18
6486,2164,310,1,383.86
6487,2164,449,3,5.39
6488,2165,106,4,173.97
6489,2165,344,2,202.38
6490,2165,155,1,121.28
6491,2166,230,4,65.18
6492,2166,11,3,476.71
6493,2166,595,1,36.94
6494,2166,208,4,76.8
6495,2166,478,4,55.87
6496,2167,158,4,339.72
6497,2167,555,2,46.42
6498,2168,95,4,139.46
6499,2168,132,3,140.42
6500,2169,4,4,356.75
6501,2169,395,3,123.79
6502,2169,552,3,209.64
6503,2169,97,3,204.0
6504,2170,521,4,210.96
6505,2170,458,3,283.75
6506,2170,417,1,227.82
6507,2170,397,4,273.34
6508,2171,520,4,368.38
6509,2171,146,3,318.75
6510,2171,138,4,484.54
6511,2172,472,1,319.58
6512,2172,252,1,493.03
6513,2172,275,3,496.43
6514,2173,256,2,483.12
6515,2173,443,3,169.99
6516,2174,453,3,323.21
6517,2174,520,3,368.38
6518,2174,75,3,348.26
6519,2174,432,3,130.89
6520,2174,361,1,88.37
6521,2175,125,2,486.44
6522,2175,466,4,57.34
6523,2175,67,3,415.61
6524,2175,511,1,466.71
6525,2175,485,2,273.66
6526,2176,172,2,438.64
6527,2177,490,1,166.25
6528,2177,72,1,173.93
6529,2177,18,4,133.89
6530,2177,541,3,331.52
6531,2177,149,1,323.27
6532,2178,470,2,176.81
6533,2178,261,1,94.45
6534,2179,38,1,140.2
6535,2179,434,4,394.72
6536,2179,341,2,223.8
6537,2179,4,1,356.75
6538,2179,34,3,343.06
6539,2180,89,1,172.38
6540,2180,597,4,405.56
6541,2180,165,2,361.12
6542,2181,489,3,445.81
6543,2181,583,3,339.08
6544,2181,92,1,469.78
6545,2182,583,4,339.08
6546,2182,529,4,475.41
6547,2183,59,3,164.78
6548,2183,391,2,74.77
6549,2183,66,4,65.93
6550,2183,245,3,344.53
6551,2183,338,2,435.3
6552,2184,38,4,140.2
6553,2184,396,2,239.59
6554,2185,489,2,445.81
6555,2185,330,3,299.69
6556,2185,217,2,235.35
6557,2185,496,3,498.5
6558,2186,489,3,445.81
6559,2186,554,2,97.63
6560,2186,100,4,210.86
6561,2187,29,4,126.31
6562,2188,359,3,388.94
6563,2188,581,3,64.48
6564,2188,203,3,277.86
6565,2189,460,3,460.88
6566,2189,73,1,447.92
6567,2189,107,1,333.94
6568,2189,80,4,14.62
6569,2189,249,4,357.18
6570,2190,104,1,451.24
6571,2190,137,2,240.38
6572,2190,72,2,173.93
6573,2190,392,3,43.49
6574,2190,99,1,256.68
6575,2191,460,1,460.88
6576,2192,241,2,394.47
6577,2193,279,3,129.56
6578,2193,277,4,80.89
6579,2193,177,1,460.31
6580,2194,154,4,95.58
6581,2194,474,1,185.97
6582,2194,330,1,299.69
6583,2195,304,4,254.06
6584,2195,489,3,445.81
6585,2196,490,4,166.25
6586,2197,257,2,384.35
6587,2197,448,4,60.36
6588,2197,94,2,249.03
6589,2197,242,2,465.09
6590,2197,60,3,243.79
6591,2198,496,4,498.5
6592,2198,290,1,46.89
6593,2199,517,3,67.91
6594,2199,258,2,276.27
6595,2199,123,1,362.54
6596,2199,128,1,150.63
6597,2199,80,2,14.62
6598,2200,569,1,168.23
6599,2200,473,4,182.41
6600,2200,265,4,324.14
6601,2200,281,3,499.66
6602,2200,549,4,121.93
6603,2201,280,2,127.63
6604,2201,170,4,246.55
6605,2201,27,4,473.48
6606,2201,299,4,168.74
6607,2201,123,2,362.54
6608,2202,510,1,116.29
6609,2202,360,4,484.05
6610,2203,59,1,164.78
6611,2203,308,2,368.27
6612,2203,544,2,429.2
6613,2203,514,3,205.99
6614,2204,356,2,342.41
6615,2204,265,1,324.14
6616,2204,195,3,468.55
6617,2205,597,3,405.56
6618,2205,271,4,237.69
6619,2205,51,2,321.3
6620,2205,372,4,440.1
6621,2206,263,4,103.1
6622,2206,568,3,57.57
6623,2206,298,2,200.93
6624,2206,425,1,81.94
6625,2207,101,2,324.28
6626,2207,183,2,499.22
6627,2207,134,1,120.98
6628,2208,589,3,384.65
6629,2209,487,4,477.82
6630,2209,537,1,77.01
6631,2209,410,1,470.11
6632,2209,407,1,457.59
6633,2210,376,3,415.25
6634,2211,377,4,233.07
6635,2212,171,2,54.79
6636,2212,560,3,273.18
6637,2212,263,2,103.1
6638,2212,192,3,179.8
6639,2213,336,2,448.3
6640,2213,300,1,45.35
6641,2213,478,4,55.87
6642,2213,384,3,24.43
6643,2213,47,4,239.54
6644,2214,205,4,410.89
6645,2214,48,1,337.56
6646,2214,342,3,101.45
6647,2215,170,3,246.55
6648,2215,289,2,117.75
6649,2215,378,1,43.19
6650,2216,32,2,187.46
6651,2216,61,3,292.08
6652,2216,356,4,342.41
6653,2216,223,3,338.48
6654,2217,433,1,10.25
6655,2217,129,1,283.83
6656,2217,163,3,294.21
6657,2218,405,4,182.78
6658,2218,208,1,76.8
6659,2218,561,2,98.95
6660,2219,595,4,36.94
6661,2219,327,2,48.53
6662,2219,234,2,434.55
6663,2219,32,1,187.46
6664,2220,243,2,169.8
6665,2220,184,1,38.36
6666,2220,584,1,234.68
6667,2221,324,3,231.39
6668,2221,374,4,484.13
6669,2221,53,4,239.83
6670,2221,482,4,492.25
6671,2222,217,3,235.35
6672,2222,71,2,462.85
6673,2222,127,3,101.02
6674,2222,418,1,66.32
6675,2222,195,3,468.55
6676,2223,117,1,267.67
6677,2223,585,4,296.54
6678,2223,509,1,61.22
6679,2224,233,2,428.19
6680,2224,498,1,261.4
6681,2225,564,4,280.36
6682,2225,241,4,394.47
6683,2225,491,3,298.98
6684,2225,228,4,485.99
6685,2226,175,4,199.95
6686,2227,544,4,429.2
6687,2227,346,3,475.64
6688,2228,166,2,348.49
6689,2228,284,2,369.26
6690,2228,533,3,452.67
6691,2229,587,4,435.83
6692,2229,581,2,64.48
6693,2229,79,1,91.37
6694,2229,413,4,266.77
6695,2230,344,4,202.38
6696,2231,373,4,60.96
6697,2232,52,2,315.25
6698,2233,197,3,325.73
6699,2233,496,4,498.5
6700,2233,105,2,156.24
6701,2234,198,4,39.61
6702,2234,431,3,29.73
6703,2235,349,3,460.82
6704,2235,300,3,45.35
6705,2235,502,4,104.12
6706,2235,104,4,451.24
6707,2235,240,3,49.22
6708,2236,239,2,453.57
6709,2236,85,3,128.91
6710,2236,294,1,459.14
6711,2236,572,3,152.0
6712,2237,530,2,210.77
6713,2237,105,4,156.24
6714,2237,430,4,39.85
6715,2237,225,2,487.15
6716,2237,596,2,126.57
6717,2238,398,2,438.42
6718,2239,173,4,208.97
6719,2240,109,2,68.43
6720,2240,236,2,99.83
6721,2240,527,4,448.9
6722,2240,471,3,163.75
6723,2240,534,1,321.35
6724,2241,411,4,477.12
6725,2241,456,3,103.55
6726,2241,324,1,231.39
6727,2241,455,2,389.42
6728,2242,268,4,495.42
6729,2242,131,1,194.7
6730,2242,337,1,91.55
6731,2242,447,4,197.12
6732,2242,577,2,195.83
6733,2243,482,1,492.25
6734,2244,255,3,79.54
6735,2244,318,3,270.79
6736,2244,525,4,424.91
6737,2244,194,1,167.62
6738,2244,490,3,166.25
6739,2245,103,1,442.54
6740,2245,144,3,157.06
6741,2245,221,3,318.0
6742,2246,193,1,25.63
6743,2246,384,2,24.43
6744,2246,221,2,318.0
6745,2247,199,3,375.98
6746,2247,18,1,133.89
6747,2247,560,4,273.18
6748,2247,340,3,442.09
6749,2248,129,1,283.83
6750,2248,195,3,468.55
6751,2249,45,4,224.62
6752,2249,347,1,172.63
6753,2250,62,1,104.51
6754,2251,378,4,43.19
6755,2251,243,2,169.8
6756,2251,466,4,57.34
6757,2252,560,2,273.18
6758,2253,114,4,452.77
6759,2253,302,4,436.7
6760,2253,354,2,477.7
6761,2253,404,1,93.75
6762,2253,569,2,168.23
6763,2254,246,1,252.68
6764,2254,192,1,179.8
6765,2254,92,1,469.78
6766,2254,415,2,221.05
6767,2254,17,1,24.92
6768,2255,535,4,466.48
6769,2255,361,4,88.37
6770,2255,589,1,384.65
6771,2255,481,2,183.57
6772,2255,49,3,300.5
6773,2256,67,2,415.61
6774,2256,184,1,38.36
6775,2257,455,2,389.42
6776,2257,557,3,232.28
6777,2258,426,3,202.01
6778,2258,174,3,84.66
6779,2258,131,4,194.7
6780,2258,19,2,419.5
6781,2258,472,4,319.58
6782,2259,411,4,477.12
6783,2259,545,2,382.64
6784,2259,307,2,297.3
6785,2259,390,2,253.53
6786,2259,453,3,323.21
6787,2260,581,1,64.48
6788,2260,172,1,438.64
6789,2260,16,4,50.23
6790,2260,236,2,99.83
6791,2260,104,1,451.24
6792,2261,64,3,393.3
6793,2261,284,4,369.26
6794,2261,84,3,332.29
6795,2261,339,1,271.78
6796,2262,460,3,460.88
6797,2262,155,2,121.28
6798,2262,372,3,440.1
6799,2262,497,2,10.73
6800,2263,450,3,19.11
6801,2264,125,2,486.44
6802,2264,427,1,160.99
6803,2264,493,3,244.37
6804,2264,197,2,325.73
6805,2264,291,2,183.71
6806,2265,558,2,122.92
6807,2265,215,3,110.82
6808,2265,326,3,172.03
6809,2265,482,4,492.25
6810,2266,132,2,140.42
6811,2266,419,3,14.37
6812,2267,442,1,174.31
6813,2267,163,3,294.21
6814,2267,275,4,496.43
6815,2267,33,1,68.87
6816,2267,595,3,36.94
6817,2268,490,4,166.25
6818,2269,5,3,21.39
6819,2270,366,4,118.18
6820,2270,485,3,273.66
6821,2271,194,1,167.62
6822,2271,129,4,283.83
6823,2271,50,4,122.25
6824,2272,31,3,391.29
6825,2273,166,2,348.49
6826,2273,213,1,132.56
6827,2273,81,4,72.15
6828,2273,146,1,318.75
6829,2273,481,4,183.57
6830,2274,555,2,46.42
6831,2274,74,4,205.45
6832,2274,94,1,249.03
6833,2274,163,1,294.21
6834,2275,41,4,165.49
6835,2275,496,4,498.5
6836,2275,19,1,419.5
6837,2275,72,1,173.93
6838,2276,269,3,466.36
6839,2277,407,1,457.59
6840,2277,184,2,38.36
6841,2277,526,3,33.14
6842,2277,439,4,100.08
6843,2277,239,3,453.57
6844,2278,307,2,297.3
6845,2278,267,1,117.9
6846,2278,190,1,100.6
6847,2278,311,2,29.36
6848,2279,349,3,460.82
6849,2280,486,3,448.37
6850,2281,303,4,194.48
6851,2281,28,2,26.92
6852,2281,354,2,477.7
6853,2281,264,1,115.63
6854,2282,401,1,174.79
6855,2282,379,1,455.56
6856,2283,88,4,259.93
6857,2283,425,3,81.94
6858,2284,88,3,259.93
6859,2284,165,2,361.12
6860,2284,253,1,498.26
6861,2284,191,2,228.02
6862,2285,42,1,414.86
6863,2285,265,3,324.14
6864,2286,235,3,372.33
6865,2286,62,2,104.51
6866,2287,335,1,84.69
6867,2287,570,1,423.13
6868,2287,377,2,233.07
6869,2287,536,3,465.53
6870,2287,509,2,61.22
6871,2288,328,4,306.73
6872,2288,22,1,273.29
6873,2288,281,1,499.66
6874,2289,446,2,242.4
6875,2289,473,2,182.41
6876,2289,195,2,468.55
6877,2290,63,3,28.87
6878,2291,397,3,273.34
6879,2291,292,1,158.29
6880,2292,185,4,484.43
6881,2292,83,4,353.9
6882,2293,446,3,242.4
6883,2294,500,3,290.54
6884,2294,306,4,21.35
6885,2295,493,1,244.37
6886,2295,276,2,104.79
6887,2295,543,1,474.88
6888,2296,14,3,318.71
6889,2296,260,2,194.86
6890,2297,356,2,342.41
6891,2297,587,3,435.83
6892,2297,509,1,61.22
6893,2298,492,2,393.81
6894,2298,241,1,394.47
6895,2298,35,1,471.42
6896,2298,382,3,26.77
6897,2298,91,3,80.59
6898,2299,41,2,165.49
6899,2299,355,2,409.1
6900,2299,456,3,103.55
6901,2300,95,1,139.46
6902,2300,468,4,262.84
6903,2301,85,3,128.91
6904,2301,214,3,11.74
6905,2302,72,1,173.93
6906,2302,171,1,54.79
6907,2303,562,3,355.69
6908,2303,168,3,281.96
6909,2303,267,2,117.9
6910,2303,194,4,167.62
6911,2304,264,1,115.63
6912,2304,521,2,210.96
6913,2304,577,4,195.83
6914,2305,55,1,116.16
6915,2305,302,4,436.7
6916,2306,339,1,271.78
6917,2307,488,1,153.34
6918,2307,269,3,466.36
6919,2307,454,3,444.18
6920,2307,518,3,277.74
6921,2307,415,1,221.05
6922,2308,196,2,42.49
6923,2308,113,1,235.39
6924,2309,580,2,11.77
6925,2310,480,4,109.68
6926,2311,138,4,484.54
6927,2311,81,1,72.15
6928,2311,383,2,234.71
6929,2311,157,3,136.59
6930,2311,20,1,479.58
6931,2312,201,2,369.99
6932,2312,464,3,367.98
6933,2312,229,3,144.68
6934,2312,246,4,252.68
6935,2313,548,2,336.9
6936,2314,265,4,324.14
6937,2314,72,2,173.93
6938,2314,214,2,11.74
6939,2314,250,4,118.85
6940,2315,203,1,277.86
6941,2315,117,3,267.67
6942,2315,198,1,39.61
6943,2315,562,2,355.69
6944,2315,243,3,169.8
6945,2316,370,4,359.54
6946,2316,337,1,91.55
6947,2317,389,1,268.9
6948,2317,166,1,348.49
6949,2318,361,3,88.37
6950,2318,459,4,314.14
6951,2318,309,2,175.28
6952,2318,211,2,223.36
6953,2318,199,2,375.98
6954,2319,180,4,76.67
6955,2319,358,3,354.44
6956,2319,478,1,55.87
6957,2319,23,3,471.59
6958,2320,98,2,57.47
6959,2321,164,1,414.75
6960,2321,325,2,101.42
6961,2321,249,4,357.18
6962,2322,30,4,141.95
6963,2322,258,1,276.27
6964,2323,456,2,103.55
6965,2323,263,3,103.1
6966,2324,299,4,168.74
6967,2325,8,3,429.64
6968,2325,128,4,150.63
6969,2325,158,1,339.72
6970,2326,554,2,97.63
6971,2326,540,2,351.48
6972,2326,440,1,336.28
6973,2326,537,2,77.01
6974,2326,522,1,435.41
6975,2327,554,1,97.63
6976,2327,424,3,50.13
6977,2327,297,1,69.95
6978,2327,519,2,417.32
6979,2328,517,4,67.91
6980,2328,181,3,496.92
6981,2328,345,2,268.23
6982,2329,441,4,116.75
6983,2329,361,4,88.37
6984,2329,18,2,133.89
6985,2329,109,3,68.43
6986,2329,398,4,438.42
6987,2330,324,3,231.39
6988,2330,230,1,65.18
6989,2331,486,4,448.37
6990,2331,121,3,54.51
6991,2331,164,2,414.75
6992,2332,593,2,345.52
6993,2332,275,1,496.43
6994,2332,330,4,299.69
6995,2332,532,3,464.38
6996,2333,321,1,175.12
6997,2333,392,1,43.49
6998,2333,6,3,27.54
6999,2333,454,4,444.18
7000,2334,310,3,383.86
7001,2334,547,1,18.81
7002,2334,442,4,174.31
7003,2334,27,1,473.48
7004,2335,326,3,172.03
7005,2336,440,1,336.28
7006,2336,584,2,234.68
7007,2336,223,3,338.48
7008,2337,514,4,205.99
7009,2337,415,1,221.05
7010,2337,283,2,357.73
7011,2337,306,3,21.35
7012,2338,132,2,140.42
7013,2338,102,2,44.86
7014,2338,393,3,487.3
7015,2339,420,3,446.44
7016,2339,513,4,55.13
7017,2340,365,1,397.35
7018,2340,138,3,484.54
7019,2340,487,1,477.82
7020,2340,415,3,221.05
7021,2340,362,4,429.65
7022,2341,444,2,295.83
7023,2341,303,1,194.48
7024,2342,15,2,198.66
7025,2342,521,1,210.96
7026,2342,443,3,169.99
7027,2343,350,4,37.46
7028,2343,299,4,168.74
7029,2343,547,3,18.81
7030,2344,236,3,99.83
7031,2345,146,2,318.75
7032,2345,350,2,37.46
7033,2345,135,3,11.54
7034,2345,72,2,173.93
7035,2345,308,4,368.27
7036,2346,104,4,451.24
7037,2346,527,1,448.9
7038,2347,135,3,11.54
7039,2347,294,2,459.14
7040,2347,76,3,256.71
7041,2347,469,4,104.82
7042,2348,118,4,351.95
7043,2348,245,3,344.53
7044,2348,165,1,361.12
7045,2348,327,3,48.53
7046,2349,49,4,300.5
7047,2349,568,4,57.57
7048,2350,378,4,43.19
7049,2350,506,1,80.74
7050,2350,195,3,468.55
7051,2351,382,1,26.77
7052,2352,428,4,391.74
7053,2352,249,1,357.18
7054,2352,574,1,482.0
7055,2353,72,4,173.93
7056,2353,51,2,321.3
7057,2353,291,1,183.71
7058,2353,336,4,448.3
7059,2353,392,4,43.49
7060,2354,355,1,409.1
7061,2354,597,2,405.56
7062,2354,339,2,271.78
7063,2354,386,4,367.04
7064,2354,349,4,460.82
7065,2355,445,1,18.66
7066,2356,366,4,118.18
7067,2356,7,4,102.12
7068,2357,387,3,493.54
7069,2357,450,2,19.11
7070,2357,42,2,414.86
7071,2357,276,3,104.79
7072,2358,244,1,303.3
7073,2359,164,1,414.75
7074,2359,304,1,254.06
7075,2360,228,4,485.99
7076,2361,433,1,10.25
7077,2362,398,4,438.42
7078,2362,599,4,463.97
7079,2363,472,4,319.58
7080,2364,563,4,264.64
7081,2364,535,4,466.48
7082,2365,439,4,100.08
7083,2365,450,4,19.11
7084,2366,62,2,104.51
7085,2366,5,3,21.39
7086,2367,263,3,103.1
7087,2367,530,1,210.77
7088,2367,337,4,91.55
7089,2367,162,1,286.19
7090,2367,266,3,456.78
7091,2368,105,1,156.24
7092,2368,527,4,448.9
7093,2368,413,3,266.77
7094,2369,35,1,471.42
7095,2370,227,2,459.62
7096,2370,427,4,160.99
7097,2371,537,1,77.01
7098,2371,37,3,213.1
7099,2372,290,2,46.89
7100,2372,191,1,228.02
7101,2372,562,1,355.69
7102,2373,415,3,221.05
7103,2373,334,1,218.33
7104,2373,352,1,457.2
7105,2373,110,3,386.52
7106,2373,188,4,244.69
7107,2374,96,2,98.12
7108,2374,430,1,39.85
7109,2375,532,1,464.38
7110,2375,521,4,210.96
7111,2375,314,3,301.92
7112,2376,352,3,457.2
7113,2376,201,2,369.99
7114,2376,273,2,401.36
7115,2376,423,4,28.72
7116,2376,335,1,84.69
7117,2377,473,2,182.41
7118,2377,387,3,493.54
7119,2377,434,4,394.72
7120,2378,401,4,174.79
7121,2379,120,3,92.24
7122,2379,203,1,277.86
7123,2379,244,4,303.3
7124,2379,472,1,319.58
7125,2379,58,3,410.8
7126,2380,94,2,249.03
7127,2380,411,4,477.12
7128,2380,332,4,214.58
7129,2380,113,3,235.39
7130,2380,416,3,376.01
7131,2381,387,1,493.54
7132,2381,404,2,93.75
7133,2382,273,1,401.36
7134,2383,11,4,476.71
7135,2383,161,1,247.66
7136,2383,99,1,256.68
7137,2384,383,2,234.71
7138,2384,514,2,205.99
7139,2384,238,1,12.5
7140,2384,85,4,128.91
7141,2384,110,4,386.52
7142,2385,514,3,205.99
7143,2385,360,1,484.05
7144,2385,87,2,431.52
7145,2385,268,3,495.42
7146,2385,557,4,232.28
7147,2386,124,4,472.24
7148,2386,326,1,172.03
7149,2386,371,3,258.58
7150,2386,37,2,213.1
7151,2386,445,1,18.66
7152,2387,65,4,172.83
7153,2387,325,4,101.42
7154,2387,74,2,205.45
7155,2387,131,3,194.7
7156,2388,282,2,459.28
7157,2388,202,3,291.29
7158,2388,554,1,97.63
7159,2388,184,3,38.36
7160,2388,582,3,206.7
7161,2389,438,3,223.38
7162,2389,414,3,188.55
7163,2389,454,4,444.18
7164,2390,247,1,29.63
7165,2390,285,3,245.42
7166,2390,373,3,60.96
7167,2390,308,1,368.27
7168,2391,114,1,452.77
7169,2392,8,4,429.64
7170,2393,513,1,55.13
7171,2393,5,2,21.39
7172,2393,378,3,43.19
7173,2394,108,4,45.46
7174,2395,217,1,235.35
7175,2395,270,3,323.61
7176,2395,478,3,55.87
7177,2396,314,4,301.92
7178,2396,554,4,97.63
7179,2396,193,3,25.63
7180,2397,28,1,26.92
7181,2397,41,4,165.49
7182,2397,94,3,249.03
7183,2397,382,4,26.77
7184,2397,496,1,498.5
7185,2398,337,4,91.55
7186,2398,343,1,52.11
7187,2398,121,3,54.51
7188,2398,77,1,386.72
7189,2398,515,3,370.74
7190,2399,522,4,435.41
7191,2399,406,1,74.26
7192,2399,516,2,479.75
7193,2399,566,3,403.91
7194,2399,134,2,120.98
7195,2400,73,4,447.92
7196,2401,223,2,338.48
7197,2401,550,1,434.97
7198,2401,59,4,164.78
7199,2401,136,2,433.87
7200,2401,290,2,46.89
7201,2402,154,3,95.58
7202,2402,547,1,18.81
7203,2402,359,1,388.94
7204,2402,168,4,281.96
7205,2403,25,1,345.16
7206,2403,344,4,202.38
7207,2403,333,1,419.05
7208,2404,272,2,439.69
7209,2404,289,1,117.75
7210,2404,323,1,260.95
7211,2404,521,1,210.96
7212,2404,356,2,342.41
7213,2405,336,1,448.3
7214,2405,547,3,18.81
7215,2405,312,3,469.46
7216,2405,6,4,27.54
7217,2406,361,3,88.37
7218,2406,87,3,431.52
7219,2406,344,3,202.38
7220,2406,410,1,470.11
7221,2406,311,4,29.36
7222,2407,313,3,11.57
7223,2407,388,4,81.89
7224,2408,293,4,215.25
7225,2409,129,2,283.83
7226,2409,200,1,342.31
7227,2409,136,4,433.87
7228,2410,261,2,94.45
7229,2411,68,1,451.07
7230,2411,541,3,331.52
7231,2411,548,1,336.9
7232,2411,588,3,159.2
7233,2412,164,3,414.75
7234,2412,242,3,465.09
7235,2412,227,2,459.62
7236,2412,146,2,318.75
7237,2413,341,2,223.8
7238,2414,144,3,157.06
7239,2415,538,1,121.15
7240,2415,451,2,449.98
7241,2416,13,2,463.94
7242,2416,156,4,152.67
7243,2416,566,3,403.91
7244,2417,230,1,65.18
7245,2417,183,1,499.22
7246,2417,542,3,396.0
7247,2418,373,3,60.96
7248,2419,481,1,183.57
7249,2419,267,2,117.9
7250,2420,336,2,448.3
7251,2420,378,4,43.19
7252,2421,371,4,258.58
7253,2421,24,4,237.06
7254,2421,187,2,338.08
7255,2421,152,2,192.98
7256,2422,150,2,383.54
7257,2423,564,2,280.36
7258,2423,362,2,429.65
7259,2423,86,4,201.39
7260,2423,515,3,370.74
7261,2424,392,4,43.49
7262,2425,417,3,227.82
7263,2425,260,1,194.86
7264,2425,387,3,493.54
7265,2425,50,1,122.25
7266,2426,50,3,122.25
7267,2426,173,2,208.97
7268,2426,374,2,484.13
7269,2426,234,2,434.55
7270,2427,157,2,136.59
7271,2428,414,4,188.55
7272,2428,594,2,226.67
7273,2428,487,3,477.82
7274,2429,152,4,192.98
7275,2429,473,3,182.41
7276,2429,583,4,339.08
7277,2429,95,2,139.46
7278,2429,203,1,277.86
7279,2430,479,1,416.72
7280,2430,319,3,299.1
7281,2430,340,2,442.09
7282,2431,112,1,64.48
7283,2431,564,3,280.36
7284,2431,37,1,213.1
7285,2431,314,1,301.92
7286,2431,230,2,65.18
7287,2432,480,1,109.68
7288,2432,466,3,57.34
7289,2432,66,1,65.93
7290,2432,364,4,430.82
7291,2432,374,4,484.13
7292,2433,272,1,439.69
7293,2433,422,2,53.82
7294,2433,288,4,221.95
7295,2433,158,4,339.72
7296,2434,50,1,122.25
7297,2434,341,3,223.8
7298,2434,270,3,323.61
7299,2435,475,4,308.51
7300,2435,292,4,158.29
7301,2436,344,3,202.38
